sender,subject,body,label,id,timestamp,sub_len,body_len,sender_dmn,quote_number,company,warranty_number,order_number,product,po_number,tracking_number,inquiry_number,supplier,rma_number,invoice_number,ticket_number,delivery_number
opportunity@crypto-profits.investment,Make $3769/Week From Home - No Experience!,"Make $3769/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,3096,2025-07-29T04:18:59,42,295,crypto-profits.investment,,,,,,,,,,,,,
returns@brownindustries.com,RMA Request RMA-83950 - Relay Module RM-225,"RMA Request

RMA Number: RMA-83950
Original Order: ORD-829719
Customer: Brown Industries
Product: Relay Module RM-225
Issue: not as described

Description:
The product received does not meet specifications. We need to return this item for replacement or refund.

Purchased Date: 2025-05-28
Serial Number: SN193019

Please provide return shipping instructions.

Contact: Emily Golden
Email: annbrady@example.org
Phone: 582.274.9413

Brown Industries Returns Department",legitimate,3097,2025-07-17T19:29:54,43,467,brownindustries.com,,,,ORD-829719,Relay Module RM-225,,,,,RMA-83950,,,
pharmacy@get-rich-quick.net,Pain Relief - 63% OFF No Prescription!,"Get Pain Relief at 63% discount!

No prescription needed!
FDA approved (not really)
Discreet packaging
Worldwide shipping

Order now: [Pharmacy Link]

*Not evaluated by FDA
*Results may vary
*Side effects may include everything",spam,3098,2025-08-01T22:06:22,38,227,get-rich-quick.net,,,,,,,,,,,,,
prince@fake-rolex.shop,"Urgent Business Proposal - $38,737,649","Dear Friend,

I am writing to you from Libyan Arab Jamahiriya. I am a prince/businessman/lawyer with access to $38,737,649 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($11,621,295).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Hannah Lee",spam,3099,2025-07-25T07:20:16,38,478,fake-rolex.shop,,,,,,,,,,,,,
pharmacy@free-money.co,Generic Viagra - 60% OFF No Prescription!,"Get Generic Viagra at 60% discount!

No prescription needed!
FDA approved (not really)
Discreet packaging
Worldwide shipping

Order now: [Pharmacy Link]

*Not evaluated by FDA
*Results may vary
*Side effects may include everything",spam,3100,2025-07-24T17:00:54,41,230,free-money.co,,,,,,,,,,,,,
deals@fake-rolex.shop,🔥 66% OFF Fake Designer Watches - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 66% OFF on fake designer watches!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,3101,2025-07-31T17:35:15,47,306,fake-rolex.shop,,,,,,,,,,,,,
pharmacy@work-from-home.org,Pain Relief - 60% OFF No Prescription!,"Get Pain Relief at 60% discount!

No prescription needed!
FDA approved (not really)
Discreet packaging
Worldwide shipping

Order now: [Pharmacy Link]

*Not evaluated by FDA
*Results may vary
*Side effects may include everything",spam,3102,2025-07-18T07:06:27,38,227,work-from-home.org,,,,,,,,,,,,,
orders@taylorsystems.com,Purchase Order ORD-869518 - Sensor Unit SU-445,"Dear Sales Team,

We would like to place the following order:

Order Number: ORD-869518
Customer: Taylor Systems
Product: Sensor Unit SU-445
Quantity: 16 units
Unit Price: $3352.03
Total: $53632.42

Please confirm availability and expected delivery date.

Shipping Address:
417 Arnold Overpass Suite 611
New Derrickfort, NC 32247

Contact: Michael Myers
Phone: (914)588-3565x2567

Best regards,
Taylor Systems Procurement Team",legitimate,3103,2025-07-16T06:45:06,46,426,taylorsystems.com,,Taylor Systems,,ORD-869518,Sensor Unit SU-445,,,,,,,,
alert@lottery-winner.net,⚠️ URGENT: FBI investigation requires your assistance!,"⚠️ URGENT ALERT ⚠️

FBI investigation requires your assistance!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,3104,2025-07-21T21:27:17,54,383,lottery-winner.net,,,,,,,,,,,,,
deals@amazing-deals.biz,🔥 55% OFF Fake Designer Watches - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 55% OFF on fake designer watches!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,3105,2025-07-22T13:16:41,47,306,amazing-deals.biz,,,,,,,,,,,,,
pharmacy@guerrillamail.com,Anti-aging cream - 80% OFF No Prescription!,"Get Anti-aging cream at 80% discount!

No prescription needed!
FDA approved (not really)
Discreet packaging
Worldwide shipping

Order now: [Pharmacy Link]

*Not evaluated by FDA
*Results may vary
*Side effects may include everything",spam,3106,2025-07-10T23:00:13,43,232,guerrillamail.com,,,,,,,,,,,,,
receiving@garciaindustries.com,Delivery Confirmation DEL-29932 - PO PO-68661,"Delivery Confirmation

Delivery Number: DEL-29932
PO Number: PO-68661
Customer: Garcia Industries

We confirm receipt of the following:

Product: Relay Module RM-225
Quantity Received: 50
Condition: Good
Received Date: August 04, 2025
Received By: Dana Powell

All items have been inspected and match the purchase order specifications.

Thank you for the timely delivery.

Garcia Industries Receiving Department
Phone: 001-551-910-3484x73479",legitimate,3107,2025-07-24T18:28:40,45,441,garciaindustries.com,,,,,Relay Module RM-225,PO-68661,,,,,,,DEL-29932
opportunity@tempmail.com,Make $1882/Week From Home - No Experience!,"Make $1882/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,3108,2025-07-27T05:07:09,42,295,tempmail.com,,,,,,,,,,,,,
deals@amazing-deals.biz,🔥 74% OFF Miracle Cream - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 74% OFF on miracle cream!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,3109,2025-07-28T04:45:09,39,298,amazing-deals.biz,,,,,,,,,,,,,
receiving@daviscorp.com,Delivery Confirmation DEL-57628 - PO PO-95515,"Delivery Confirmation

Delivery Number: DEL-57628
PO Number: PO-95515
Customer: Davis Corp

We confirm receipt of the following:

Product: Pressure Gauge PG-340
Quantity Received: 96
Condition: Good
Received Date: August 04, 2025
Received By: Katherine Ruiz

All items have been inspected and match the purchase order specifications.

Thank you for the timely delivery.

Davis Corp Receiving Department
Phone: +1-576-372-1875x6957",legitimate,3110,2025-07-23T09:20:00,45,430,daviscorp.com,,,,,Pressure Gauge PG-340,PO-95515,,,,,,,DEL-57628
deals@work-from-home.org,🔥 50% OFF Miracle Cream - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 50% OFF on miracle cream!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,3111,2025-07-13T17:51:21,39,298,work-from-home.org,,,,,,,,,,,,,
security@microsooft.com,Account will be suspended - Account Verification,"Account will be suspended

Your account has been compromised. You must verify your information immediately.

Click here to secure your account: [Fake Link]

Warning: Failure to verify within 24 hours will result in permanent account closure.

Security Team",spam,3112,2025-07-29T15:18:13,48,256,microsooft.com,,,,,,,,,,,,,
deals@pharmacy-online.info,🔥 85% OFF Weight Loss Pills - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 85% OFF on weight loss pills!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,3113,2025-07-13T09:02:07,43,302,pharmacy-online.info,,,,,,,,,,,,,
pharmacy@crypto-profits.investment,Pain Relief - 64% OFF No Prescription!,"Get Pain Relief at 64% discount!

No prescription needed!
FDA approved (not really)
Discreet packaging
Worldwide shipping

Order now: [Pharmacy Link]

*Not evaluated by FDA
*Results may vary
*Side effects may include everything",spam,3114,2025-07-13T04:49:33,38,227,crypto-profits.investment,,,,,,,,,,,,,
opportunity@get-rich-quick.net,Make $2307/Week From Home - No Experience!,"Make $2307/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,3115,2025-07-27T08:20:26,42,295,get-rich-quick.net,,,,,,,,,,,,,
opportunity@free-money.co,Make $1006/Week From Home - No Experience!,"Make $1006/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,3116,2025-08-04T07:34:59,42,295,free-money.co,,,,,,,,,,,,,
alert@weight-loss-miracle.com,⚠️ URGENT: Your computer is infected with 247 viruses!,"⚠️ URGENT ALERT ⚠️

Your computer is infected with 247 viruses!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,3117,2025-07-26T11:34:04,54,383,weight-loss-miracle.com,,,,,,,,,,,,,
returns@andersonmanufacturing.com,RMA Request RMA-34840 - Hydraulic Valve V-450,"RMA Request

RMA Number: RMA-34840
Original Order: ORD-948316
Customer: Anderson Manufacturing
Product: Hydraulic Valve V-450
Issue: not as described

Description:
The product received does not meet specifications. We need to return this item for replacement or refund.

Purchased Date: 2025-07-01
Serial Number: SN950053

Please provide return shipping instructions.

Contact: Dr. Anthony Morrison
Email: careymark@example.net
Phone: (673)903-9257x055

Anderson Manufacturing Returns Department",legitimate,3118,2025-07-09T02:04:09,45,495,andersonmanufacturing.com,,,,ORD-948316,Hydraulic Valve V-450,,,,,RMA-34840,,,
deals@weight-loss-miracle.com,🔥 88% OFF Discount Electronics - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 88% OFF on discount electronics!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,3119,2025-07-12T22:10:12,46,305,weight-loss-miracle.com,,,,,,,,,,,,,
engineering@wilsontech.com,Technical Inquiry TIC-50999 - Hydraulic Valve V-450,"Technical Inquiry

Ticket Number: TIC-50999
Company: Wilson Tech
Product: Hydraulic Valve V-450
Issue: operating parameters

Dear Technical Support,

We need assistance with operating parameters for the Hydraulic Valve V-450. 

Specific questions:
1. What are the recommended operating conditions?
2. Are there any compatibility issues we should be aware of?
3. What maintenance schedule do you recommend?

Current setup details:
- Installation date: 2024-08-14
- Operating environment: Industrial
- Usage: Daily operation

Please provide technical documentation or guidance.

Contact: Natalie Huynh
Title: Technical Engineer
Phone: 001-679-714-2840
Email: smithrebecca@example.org

Wilson Tech Engineering Department",legitimate,3120,2025-08-03T13:54:49,51,717,wilsontech.com,,Wilson Tech,,,Hydraulic Valve V-450,,,,,,,TIC-50999,
security@microsooft.com,Security breach detected - Account Verification,"Click now or lose access

Your account has been compromised. You must verify your information immediately.

Click here to secure your account: [Fake Link]

Warning: Failure to verify within 24 hours will result in permanent account closure.

Security Team",spam,3121,2025-07-21T18:53:45,47,255,microsooft.com,,,,,,,,,,,,,
opportunity@work-from-home.org,Make $4747/Week From Home - No Experience!,"Make $4747/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,3122,2025-07-06T02:17:07,42,295,work-from-home.org,,,,,,,,,,,,,
engineering@andersonmanufacturing.com,Technical Inquiry TIC-76069 - Hydraulic Valve V-450,"Technical Inquiry

Ticket Number: TIC-76069
Company: Anderson Manufacturing
Product: Hydraulic Valve V-450
Issue: technical specifications

Dear Technical Support,

We need assistance with technical specifications for the Hydraulic Valve V-450. 

Specific questions:
1. What are the recommended operating conditions?
2. Are there any compatibility issues we should be aware of?
3. What maintenance schedule do you recommend?

Current setup details:
- Installation date: 2024-08-08
- Operating environment: Industrial
- Usage: Daily operation

Please provide technical documentation or guidance.

Contact: Kathleen Smith
Title: Technical Engineer
Phone: 407-449-4334x82186
Email: gmoore@example.com

Anderson Manufacturing Engineering Department",legitimate,3123,2025-07-26T06:34:02,51,744,andersonmanufacturing.com,,Anderson Manufacturing,,,Hydraulic Valve V-450,,,,,,,TIC-76069,
